state,year,income,taxsngl,taxjnt,taxfam,tax65,mtr_wage,mtr_int,mtr_amt,mtr_lcg,mtr_gift,mtr_fed,mtr_ptx,mtr_pt65,code,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,Fips,State,Abbrev,rate
14,2017,1,322.19,210.74,57.71,309.74,4.35,4.35,4.35,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2018,1,366.32,233.96,60.45,355.3,4.95,4.95,4.95,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,1977,2,559.45,493.91,362.81,493.91,2.5,2.5,2.5,0,0,0,0,0,il,14,0.7118,0.5474,1.3174,0.0325,0.0324,1.0122,0.7443,0.5799,1.3003,il,,,,
14,1978,2,563.74,502.49,379.98,502.49,2.5,2.5,2.5,0,0,0,0,0,il,14,0.6718,0.4601,1.4817,0.032,0.032,1.0102,0.7038,0.4921,1.451,il,,,,
14,1979,2,568.43,511.87,398.73,511.87,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3057,0.1611,1.9346,0.0254,0.0221,1.1594,0.331,0.1832,1.8403,il,,,,
14,1980,2,573.12,521.24,417.47,521.24,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3256,0.171,1.9416,0.0252,0.0222,1.1482,0.3509,0.1932,1.8497,il,17000,Illinois,Ill.,8.2
14,1981,2,577.55,530.1,435.21,530.1,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3314,0.1733,1.9489,0.0254,0.0226,1.1391,0.3568,0.1959,1.8549,il,17000,Illinois,Ill.,8.5
14,1982,2,580.32,535.64,446.28,535.64,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3074,0.1597,1.9627,0.0256,0.0227,1.1426,0.333,0.1824,1.8599,il,17000,Illinois,Ill.,11.4
14,1983,2,678.26,626.67,523.5,626.67,3,3,3,0,0,0,-3,-3,il,14,0.2868,0.1505,1.9426,0.0311,0.0268,1.1736,0.3179,0.1773,1.8254,il,17000,Illinois,Ill.,11.8
14,1984,2,623.52,577.86,486.55,577.86,2.75,2.75,2.75,0,0,0,-2.75,-2.75,il,14,0.2877,0.1527,1.92,0.0283,0.0248,1.1545,0.316,0.1775,1.8124,il,17000,Illinois,Ill.,9
14,1985,2,568.26,528.04,447.6,528.04,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2925,0.1565,1.905,0.0259,0.0228,1.146,0.3184,0.1793,1.8077,il,17000,Illinois,Ill.,9.1
14,1986,2,569.14,529.72,450.88,529.72,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2978,0.1632,1.8589,0.0265,0.0237,1.1292,0.3242,0.1869,1.7658,il,17000,Illinois,Ill.,8.3
14,1987,2,570.23,531.79,454.93,570.23,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.258,0.1485,1.7674,0.0244,0.0223,1.1089,0.2824,0.1708,1.6811,il,17000,Illinois,Ill.,7.4
14,1988,2,571.66,534.53,460.27,571.66,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2394,0.1472,1.6533,0.0243,0.0224,1.0985,0.2638,0.1696,1.5797,il,17000,Illinois,Ill.,6.7
14,1989,2,612.83,573.52,494.91,612.83,2.75,2.75,2.75,0,0,0,-5.5,-5.5,il,14,0.2417,0.1454,1.69,0.0267,0.0242,1.1142,0.2683,0.1696,1.6074,il,17000,Illinois,Ill.,6
14,1990,2,670.37,629.03,546.35,629.03,3,3,3,0,0,0,-6,-6,il,14,0.2386,0.1434,1.6921,0.0288,0.026,1.118,0.2674,0.1694,1.6036,il,17000,Illinois,Ill.,6.1
14,1991,2,678.31,638.3,558.3,638.3,3,3,3,0,0,0,-5,-5,il,14,0.2396,0.1402,1.7387,0.029,0.0263,1.1132,0.2686,0.1665,1.6394,il,17000,Illinois,Ill.,7.3
14,1992,2,679.35,640.23,562,640.23,3,3,3,0,0,0,-5,-5,il,14,0.2415,0.1445,1.6997,0.0288,0.0262,1.1099,0.2703,0.1707,1.6086,il,17000,Illinois,Ill.,7.9
14,1993,2,680.41,642.2,565.79,642.2,3,3,3,0,0,0,-5,-5,il,14,0.2402,0.1374,1.7786,0.0284,0.0257,1.117,0.2686,0.1632,1.6737,il,17000,Illinois,Ill.,7.4
14,1994,2,681.33,643.92,569.1,643.92,3,3,3,0,0,0,-5,-5,il,14,0.2541,0.1475,1.7529,0.0285,0.0259,1.1105,0.2826,0.1734,1.6564,il,17000,Illinois,Ill.,5.8
14,1995,2,682.23,645.59,572.31,645.59,3,3,3,0,0,0,-5,-5,il,14,0.2561,0.1518,1.7163,0.0283,0.0258,1.1088,0.2844,0.1776,1.6276,il,17000,Illinois,Ill.,5.2
14,1996,2,683,647.01,575.04,647.01,3,3,3,0,0,0,-5,-5,il,14,0.2587,0.1538,1.7106,0.0282,0.0259,1.1004,0.2868,0.1797,1.6222,il,17000,Illinois,Ill.,5.3
14,1997,2,683.71,648.33,577.57,648.33,3,3,3,0,0,0,-5,-5,il,14,0.2513,0.1441,1.7748,0.0281,0.0258,1.1005,0.2794,0.1699,1.6718,il,17000,Illinois,Ill.,4.8
14,1998,2,673.65,628.15,537.16,638.65,3,3,3,0,0,0,-5,-5,il,14,0.2551,0.1426,1.8211,0.0279,0.0253,1.1149,0.283,0.168,1.714,il,17000,Illinois,Ill.,4.4
14,1999,2,662.36,605.49,491.74,627.89,3,3,3,0,0,0,-5,-5,il,14,0.2736,0.1651,1.6848,0.0278,0.0252,1.113,0.3013,0.1903,1.6086,il,17000,Illinois,Ill.,4.4
14,2000,2,651.96,584.56,449.74,618.26,3,3,3,0,0,0,-5,-5,il,14,0.2765,0.1659,1.6956,0.0276,0.0244,1.1441,0.3041,0.1902,1.6247,il,17000,Illinois,Ill.,4.3
14,2001,2,653.59,587.69,455.89,620.64,3,3,3,0,0,0,-5,-5,il,14,0.2718,0.1524,1.8164,0.0275,0.0241,1.1541,0.2993,0.1764,1.7255,il,17000,Illinois,Ill.,5.3
14,2002,2,654.67,589.77,459.96,622.22,3,3,3,0,0,0,-5,-5,il,14,0.2653,0.1451,1.8627,0.0275,0.0239,1.1638,0.2928,0.169,1.7632,il,17000,Illinois,Ill.,6.5
14,2003,2,656.04,592.41,465.13,624.23,3,3,3,0,0,0,-5,-5,il,14,0.2335,0.1301,1.8284,0.0276,0.0239,1.1687,0.2611,0.1539,1.7256,il,17000,Illinois,Ill.,6.8
14,2004,2,657.89,595.96,472.09,626.92,3,3,3,0,0,0,-5,-5,il,14,0.2305,0.1281,1.8329,0.0277,0.0239,1.1724,0.2582,0.152,1.7283,il,17000,Illinois,Ill.,6.2
14,2005,2,659.99,599.99,479.99,629.99,3,3,3,0,0,0,-5,-5,il,14,0.2384,0.1369,1.7723,0.0277,0.0243,1.1552,0.2661,0.1612,1.6789,il,17000,Illinois,Ill.,5.7
14,2006,2,661.93,603.72,487.3,632.82,3,3,3,0,0,0,-5,-5,il,14,0.23,0.1341,1.7454,0.0273,0.0235,1.174,0.2572,0.1575,1.6598,il,17000,Illinois,Ill.,4.5
14,2007,2,663.56,606.86,493.46,635.21,3,3,3,0,0,0,-5,-5,il,14,0.2335,0.1343,1.7695,0.0272,0.0237,1.1601,0.2607,0.158,1.6775,il,17000,Illinois,Ill.,5
14,2008,2,664.76,609.16,497.97,636.96,3,3,3,0,0,0,-5,-5,il,14,0.2249,0.1173,1.9543,0.0274,0.0233,1.1893,0.2523,0.1407,1.8266,il,17000,Illinois,Ill.,6.3
14,2009,2,665.21,610.04,499.68,637.62,3,3,3,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2010,2,666,611.54,502.64,638.77,3,3,3,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2011,2,1131.62,1042.71,864.89,1087.16,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2012,2,1131.13,1041.64,862.68,1087.48,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2013,2,1130.48,1040.28,859.88,1087.53,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2014,2,1130.94,1041.14,861.52,1088.68,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2015,2,840.81,773.33,638.36,809.43,3.75,3.75,3.75,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2016,2,841.23,774.1,639.83,810.37,3.75,3.75,3.75,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2017,2,983.16,906.65,753.62,947.98,4.35,4.35,4.35,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2018,2,1121.79,1035.04,861.54,1082.8,4.95,4.95,4.95,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,1977,3,1184.45,1118.91,987.81,1118.91,2.5,2.5,2.5,0,0,0,0,0,il,14,0.7118,0.5474,1.3174,0.0325,0.0324,1.0122,0.7443,0.5799,1.3003,il,,,,
14,1978,3,1188.74,1127.49,1004.98,1127.49,2.5,2.5,2.5,0,0,0,0,0,il,14,0.6718,0.4601,1.4817,0.032,0.032,1.0102,0.7038,0.4921,1.451,il,,,,
14,1979,3,1193.43,1136.87,1023.73,1136.87,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3057,0.1611,1.9346,0.0254,0.0221,1.1594,0.331,0.1832,1.8403,il,,,,
14,1980,3,1198.12,1146.24,1042.47,1146.24,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3256,0.171,1.9416,0.0252,0.0222,1.1482,0.3509,0.1932,1.8497,il,17000,Illinois,Ill.,8.2
14,1981,3,1202.55,1155.1,1060.21,1155.1,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3314,0.1733,1.9489,0.0254,0.0226,1.1391,0.3568,0.1959,1.8549,il,17000,Illinois,Ill.,8.5
14,1982,3,1205.32,1160.64,1071.28,1160.64,2.5,2.5,2.5,0,0,0,0,0,il,14,0.3074,0.1597,1.9627,0.0256,0.0227,1.1426,0.333,0.1824,1.8599,il,17000,Illinois,Ill.,11.4
14,1983,3,1413.26,1361.67,1258.5,1361.67,3,3,3,0,0,0,-3,-3,il,14,0.2868,0.1505,1.9426,0.0311,0.0268,1.1736,0.3179,0.1773,1.8254,il,17000,Illinois,Ill.,11.8
14,1984,3,1297.27,1251.61,1160.3,1251.61,2.75,2.75,2.75,0,0,0,-2.75,-2.75,il,14,0.2877,0.1527,1.92,0.0283,0.0248,1.1545,0.316,0.1775,1.8124,il,17000,Illinois,Ill.,9
14,1985,3,1180.76,1140.54,1060.1,1140.54,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2925,0.1565,1.905,0.0259,0.0228,1.146,0.3184,0.1793,1.8077,il,17000,Illinois,Ill.,9.1
14,1986,3,1181.64,1142.22,1063.38,1142.22,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2978,0.1632,1.8589,0.0265,0.0237,1.1292,0.3242,0.1869,1.7658,il,17000,Illinois,Ill.,8.3
14,1987,3,1182.73,1144.29,1067.43,1182.73,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.258,0.1485,1.7674,0.0244,0.0223,1.1089,0.2824,0.1708,1.6811,il,17000,Illinois,Ill.,7.4
14,1988,3,1184.16,1147.03,1072.77,1184.16,2.5,2.5,2.5,0,0,0,-2.5,-2.5,il,14,0.2394,0.1472,1.6533,0.0243,0.0224,1.0985,0.2638,0.1696,1.5797,il,17000,Illinois,Ill.,6.7
14,1989,3,1272.83,1233.52,1154.91,1272.83,2.75,2.75,2.75,0,0,0,-5.5,-5.5,il,14,0.2417,0.1454,1.69,0.0267,0.0242,1.1142,0.2683,0.1696,1.6074,il,17000,Illinois,Ill.,6
14,1990,3,1390.37,1349.03,1266.35,1349.03,3,3,3,0,0,0,-6,-6,il,14,0.2386,0.1434,1.6921,0.0288,0.026,1.118,0.2674,0.1694,1.6036,il,17000,Illinois,Ill.,6.1
14,1991,3,1403.31,1363.3,1283.3,1363.3,3,3,3,0,0,0,-5,-5,il,14,0.2396,0.1402,1.7387,0.029,0.0263,1.1132,0.2686,0.1665,1.6394,il,17000,Illinois,Ill.,7.3
14,1992,3,1404.35,1365.23,1287,1365.23,3,3,3,0,0,0,-5,-5,il,14,0.2415,0.1445,1.6997,0.0288,0.0262,1.1099,0.2703,0.1707,1.6086,il,17000,Illinois,Ill.,7.9
14,1993,3,1405.41,1367.2,1290.79,1367.2,3,3,3,0,0,0,-5,-5,il,14,0.2402,0.1374,1.7786,0.0284,0.0257,1.117,0.2686,0.1632,1.6737,il,17000,Illinois,Ill.,7.4
14,1994,3,1406.33,1368.92,1294.1,1368.92,3,3,3,0,0,0,-5,-5,il,14,0.2541,0.1475,1.7529,0.0285,0.0259,1.1105,0.2826,0.1734,1.6564,il,17000,Illinois,Ill.,5.8
14,1995,3,1407.23,1370.59,1297.31,1370.59,3,3,3,0,0,0,-5,-5,il,14,0.2561,0.1518,1.7163,0.0283,0.0258,1.1088,0.2844,0.1776,1.6276,il,17000,Illinois,Ill.,5.2
14,1996,3,1408,1372.01,1300.04,1372.01,3,3,3,0,0,0,-5,-5,il,14,0.2587,0.1538,1.7106,0.0282,0.0259,1.1004,0.2868,0.1797,1.6222,il,17000,Illinois,Ill.,5.3
14,1997,3,1408.71,1373.33,1302.57,1373.33,3,3,3,0,0,0,-5,-5,il,14,0.2513,0.1441,1.7748,0.0281,0.0258,1.1005,0.2794,0.1699,1.6718,il,17000,Illinois,Ill.,4.8
14,1998,3,1398.65,1353.15,1262.16,1363.65,3,3,3,0,0,0,-5,-5,il,14,0.2551,0.1426,1.8211,0.0279,0.0253,1.1149,0.283,0.168,1.714,il,17000,Illinois,Ill.,4.4
14,1999,3,1387.36,1330.49,1216.74,1352.89,3,3,3,0,0,0,-5,-5,il,14,0.2736,0.1651,1.6848,0.0278,0.0252,1.113,0.3013,0.1903,1.6086,il,17000,Illinois,Ill.,4.4
14,2000,3,1376.96,1309.56,1174.74,1343.26,3,3,3,0,0,0,-5,-5,il,14,0.2765,0.1659,1.6956,0.0276,0.0244,1.1441,0.3041,0.1902,1.6247,il,17000,Illinois,Ill.,4.3
14,2001,3,1378.59,1312.69,1180.89,1345.64,3,3,3,0,0,0,-5,-5,il,14,0.2718,0.1524,1.8164,0.0275,0.0241,1.1541,0.2993,0.1764,1.7255,il,17000,Illinois,Ill.,5.3
14,2002,3,1379.67,1314.77,1184.96,1347.22,3,3,3,0,0,0,-5,-5,il,14,0.2653,0.1451,1.8627,0.0275,0.0239,1.1638,0.2928,0.169,1.7632,il,17000,Illinois,Ill.,6.5
14,2003,3,1381.04,1317.41,1190.13,1349.23,3,3,3,0,0,0,-5,-5,il,14,0.2335,0.1301,1.8284,0.0276,0.0239,1.1687,0.2611,0.1539,1.7256,il,17000,Illinois,Ill.,6.8
14,2004,3,1382.89,1320.96,1197.09,1351.92,3,3,3,0,0,0,-5,-5,il,14,0.2305,0.1281,1.8329,0.0277,0.0239,1.1724,0.2582,0.152,1.7283,il,17000,Illinois,Ill.,6.2
14,2005,3,1384.99,1324.99,1204.99,1354.99,3,3,3,0,0,0,-5,-5,il,14,0.2384,0.1369,1.7723,0.0277,0.0243,1.1552,0.2661,0.1612,1.6789,il,17000,Illinois,Ill.,5.7
14,2006,3,1386.93,1328.72,1212.3,1357.82,3,3,3,0,0,0,-5,-5,il,14,0.23,0.1341,1.7454,0.0273,0.0235,1.174,0.2572,0.1575,1.6598,il,17000,Illinois,Ill.,4.5
14,2007,3,1388.56,1331.86,1218.46,1360.21,3,3,3,0,0,0,-5,-5,il,14,0.2335,0.1343,1.7695,0.0272,0.0237,1.1601,0.2607,0.158,1.6775,il,17000,Illinois,Ill.,5
14,2008,3,1389.76,1334.16,1222.97,1361.96,3,3,3,0,0,0,-5,-5,il,14,0.2249,0.1173,1.9543,0.0274,0.0233,1.1893,0.2523,0.1407,1.8266,il,17000,Illinois,Ill.,6.3
14,2009,3,1390.21,1335.04,1224.68,1362.62,3,3,3,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2010,3,1391,1336.54,1227.64,1363.77,3,3,3,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2011,3,2356.62,2267.71,2089.89,2312.16,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2012,3,2356.13,2266.64,2087.68,2312.48,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2013,3,2355.48,2265.28,2084.88,2312.53,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2014,3,2355.94,2266.14,2086.52,2313.68,5,5,5,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2015,3,1753.31,1685.83,1550.86,1721.93,3.75,3.75,3.75,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2016,3,1753.73,1686.6,1552.33,1722.87,3.75,3.75,3.75,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2017,3,2046.88,1970.37,1817.35,2011.7,4.35,4.35,4.35,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
14,2018,3,2334.29,2247.54,2074.04,2295.3,4.95,4.95,4.95,0,0,0,-5,-5,il,,,,,,,,,,,,,,,
15,1977,1,142.32,84.64,32.2,-72.4,2,2,1,0,0,0,0,-20.93,in,15,0.687,0.5091,1.3681,0.0218,0.0216,1.0233,0.7089,0.5306,1.354,in,,,,
15,1978,1,146.09,92.19,43.18,-8.67,2,2,0.8,0,0,0,0,-10,in,15,0.6869,0.4713,1.479,0.0225,0.0225,1.0109,0.7094,0.4938,1.4576,in,,,,
15,1979,1,131.53,93.07,54.6,-6.13,1.7,1.7,0.68,0,0,0,0,-10,in,15,0.2913,0.1518,1.9572,0.0171,0.015,1.1526,0.3084,0.1668,1.8842,in,,,,
15,1980,1,146.63,103.25,63.82,14.56,1.9,1.9,0.76,0,0,0,0,-10,in,15,0.3068,0.1589,1.9687,0.0191,0.0167,1.1525,0.3258,0.1756,1.8904,in,18000,Indiana,Ind.,9.6
15,1981,1,150.33,110.67,74.61,53.46,1.9,1.9,0.76,0,0,0,0,0,in,15,0.3139,0.1636,1.957,0.0193,0.0171,1.1415,0.3332,0.1806,1.8794,in,18000,Indiana,Ind.,9.9
15,1982,1,152.65,115.3,81.34,62.51,1.9,1.9,0.76,0,0,0,0,0,in,15,0.2848,0.1454,1.9978,0.0194,0.017,1.1531,0.3042,0.1625,1.9085,in,18000,Indiana,Ind.,12
15,1983,1,243.26,186.51,134.93,138.16,3,3,1.2,0,0,0,0,0,in,15,0.2654,0.1384,1.9551,0.0304,0.0271,1.1348,0.2957,0.1654,1.82,in,18000,Indiana,Ind.,11.2
15,1984,1,245.21,190.42,140.61,144.22,3,3,1.2,0,0,0,0,0,in,15,0.2603,0.1338,1.9845,0.0304,0.0273,1.1257,0.2907,0.1611,1.8379,in,18000,Indiana,Ind.,8.6
15,1985,1,246.91,193.82,97.29,125.36,3,3,1.2,0,0,0,0,0,in,15,0.2597,0.1352,1.9595,0.0304,0.0266,1.1553,0.2901,0.1617,1.8264,in,18000,Indiana,Ind.,7.8
15,1986,1,247.97,195.93,101.32,129.13,3,3,1.2,0,0,0,0,0,in,15,0.2617,0.1346,1.9825,0.0305,0.0271,1.1381,0.2922,0.1617,1.84,in,18000,Indiana,Ind.,6.9
15,1987,1,270.81,221.62,123.23,152.45,3.2,3.2,3.2,0,0,0,0,0,in,15,0.2309,0.1242,1.8938,0.0328,0.0293,1.133,0.2636,0.1535,1.7479,in,18000,Indiana,Ind.,6.2
15,1988,1,289.5,239.01,138.01,172.67,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2213,0.1242,1.8148,0.0349,0.0313,1.1273,0.2562,0.1554,1.6757,in,18000,Indiana,Ind.,5.2
15,1989,1,291.4,242.8,145.6,179.49,3.4,3.4,3.4,0,0,0,0,0,in,15,0.218,0.1235,1.7972,0.0343,0.0313,1.1084,0.2523,0.1548,1.6571,in,18000,Indiana,Ind.,4.9
15,1990,1,293.12,246.27,152.56,185.75,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2168,0.1213,1.819,0.0347,0.0313,1.1191,0.2515,0.1527,1.6745,in,18000,Indiana,Ind.,5.3
15,1991,1,294.64,249.3,158.63,191.2,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2203,0.123,1.8237,0.0344,0.0314,1.1085,0.2547,0.1544,1.6775,in,18000,Indiana,Ind.,6
15,1992,1,295.65,251.32,162.66,194.83,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2177,0.1206,1.8382,0.0344,0.0316,1.1019,0.2521,0.1522,1.6845,in,18000,Indiana,Ind.,6.6
15,1993,1,296.68,253.38,166.78,198.53,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2438,0.1478,1.6774,0.0345,0.0323,1.0768,0.2783,0.1801,1.569,in,18000,Indiana,Ind.,5.4
15,1994,1,297.58,255.18,170.38,201.77,3.4,3.4,3.4,0,0,0,0,0,in,15,0.252,0.1496,1.7131,0.0344,0.0324,1.0728,0.2864,0.182,1.5985,in,18000,Indiana,Ind.,4.9
15,1995,1,298.45,256.92,173.87,204.9,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2523,0.1496,1.7148,0.0346,0.0325,1.078,0.2869,0.1821,1.6007,in,18000,Indiana,Ind.,4.6
15,1996,1,299.2,258.41,176.85,207.58,3.4,3.4,3.4,0,0,0,0,0,in,15,0.2593,0.1577,1.6715,0.0343,0.0326,1.0646,0.2936,0.1903,1.5671,in,18000,Indiana,Ind.,4.1
15,1997,1,299.88,259.79,0,210.05,0,0,0,0,0,0,0,0,in,15,0.2587,0.1603,1.6408,0.0343,0.0325,1.0668,0.2929,0.1927,1.5437,in,18000,Indiana,Ind.,3.5
15,1998,1,300.32,260.65,5.66,211.61,6.8,6.8,6.8,0,0,0,0,0,in,15,0.2602,0.1557,1.6991,0.0341,0.0324,1.0654,0.2943,0.1881,1.5895,in,18000,Indiana,Ind.,3.1
15,1999,1,290.21,251.14,-72.96,183.52,6.8,6.8,6.8,0,0,0,-3.4,-3.4,in,15,0.2376,0.1274,1.8999,0.0342,0.0308,1.1208,0.2717,0.1582,1.7472,in,18000,Indiana,Ind.,3
15,2000,1,291.16,252.97,-56.37,187.17,6.8,6.8,6.8,0,0,0,-3.4,-3.4,in,15,0.2404,0.132,1.8557,0.0342,0.0311,1.111,0.2746,0.163,1.7129,in,18000,Indiana,Ind.,3.1
15,2001,1,292.1,254.76,-40.08,190.75,6.8,6.8,6.8,0,0,0,-3.4,-3.4,in,15,0.237,0.1205,2.006,0.0342,0.0309,1.1188,0.2712,0.1514,1.8236,in,18000,Indiana,Ind.,4.2
15,2002,1,292.72,255.95,-29.29,193.12,6.8,6.8,6.8,0,0,0,-3.4,-3.4,in,15,0.2293,0.113,2.0724,0.0342,0.0309,1.119,0.2635,0.1438,1.8662,in,18000,Indiana,Ind.,5.2
15,2003,1,284.73,243.8,63.49,196.13,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.2086,0.1028,2.0718,0.0342,0.0308,1.1225,0.2427,0.1335,1.8514,in,18000,Indiana,Ind.,5.3
15,2004,1,286.05,246.21,70.73,200.18,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.2102,0.1056,2.0321,0.0341,0.0309,1.1174,0.2444,0.1364,1.8236,in,18000,Indiana,Ind.,5.4
15,2005,1,287.68,244.5,74.5,204.78,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.1952,0.0836,2.3912,0.034,0.0303,1.1356,0.2292,0.1139,2.0541,in,18000,Indiana,Ind.,5.5
15,2006,1,288.8,246.87,81.94,247.42,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.1969,0.0955,2.105,0.0342,0.0291,1.1887,0.2311,0.1246,1.8896,in,18000,Indiana,Ind.,5
15,2007,1,289.11,248.3,87.66,249.65,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.2083,0.1083,1.9623,0.0341,0.031,1.1135,0.2424,0.1392,1.7723,in,18000,Indiana,Ind.,4.6
15,2008,1,289.62,245.36,87.83,251.27,3.86,3.86,3.86,0,0,0,-3.4,-3.4,in,15,0.2275,0.1279,1.8104,0.0343,0.0315,1.0987,0.2618,0.1595,1.6689,in,18000,Indiana,Ind.,5.9
15,2009,1,282.52,229.7,73.37,251.89,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2010,1,284.02,231.06,76.78,252.96,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2011,1,285.19,254.67,81.43,254.59,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2012,1,188.57,61.45,-108.69,159.11,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2013,1,285.11,255.57,88.16,257.25,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2014,1,285.49,255.91,91.41,258.47,3.4,3.4,3.4,0,0,0,-3.4,-3.4,in,,,,,,,,,,,,,,,
15,2015,1,276.41,248.14,89.38,251.57,3.3,3.3,3.3,0,0,0,-3.3,-3.3,in,,,,,,,,,,,,,,,
15,2016,1,278,249.71,93.04,252.76,3.3,3.3,3.3,0,0,0,-3.3,-3.3,in,,,,,,,,,,,,,,,
15,2017,1,273.21,246.69,94.2,248.69,3.23,3.23,3.23,0,0,0,-3.23,-3.23,in,,,,,,,,,,,,,,,
15,2018,1,274.55,248.81,99.1,250.38,3.23,3.23,3.23,0,0,0,-3.23,-3.23,in,,,,,,,,,,,,,,,
16,1977,1,0,31.47,0,0,0,0,0,0,0,0,0,0,ia,16,0.7749,0.5882,1.3349,0.0536,0.0467,1.1625,0.8285,0.6349,1.3222,ia,,,,
16,1978,1,0,47.25,0,0,0,0,0,0,0,0,0,0,ia,16,0.6603,0.4466,1.5006,0.0544,0.0445,1.2372,0.7147,0.4911,1.4767,ia,,,,
16,1979,1,0,68.38,18.6,0,3.48,2.02,0.81,0,-3.36,0,-3.36,0,ia,16,0.2846,0.1492,1.9447,0.0505,0.0326,1.5747,0.3351,0.1818,1.8783,ia,,,,
16,1980,1,0,75.22,25.41,0,3.49,2.03,0.81,0,-3.43,0,-3.43,0,ia,16,0.3091,0.1647,1.9125,0.0507,0.0332,1.5503,0.3599,0.198,1.8515,ia,19000,Iowa,Iowa,6
16,1981,1,120.72,92.53,43.19,100.73,4.98,2.89,1.16,0,-4.89,0,-4.89,-5,ia,16,0.3046,0.1645,1.8865,0.0526,0.034,1.5702,0.3573,0.1986,1.8322,ia,19000,Iowa,Iowa,6.6
16,1982,1,138.83,111.53,61.49,117.51,4.25,1.75,0.7,0,0,0,0,0,ia,16,0.2942,0.163,1.838,0.056,0.0359,1.5861,0.3502,0.1989,1.7925,ia,19000,Iowa,Iowa,8.5
16,1983,1,146.98,117.44,67.62,124.26,4.25,1.75,0.7,0,0,0,0,0,ia,16,0.263,0.1411,1.8998,0.0601,0.0381,1.6026,0.3231,0.1792,1.8365,ia,19000,Iowa,Iowa,8.1
16,1984,1,150.98,125.75,79.22,128.51,4.25,1.75,0.7,0,0,0,0,0,ia,16,0.2789,0.1581,1.7956,0.0656,0.0429,1.5555,0.3445,0.201,1.7443,ia,19000,Iowa,Iowa,7
16,1985,1,159.53,135.11,89.33,138.02,4.25,1.75,0.7,0,0,0,0,0,ia,16,0.2775,0.1549,1.8243,0.0632,0.039,1.6452,0.3407,0.1939,1.7882,ia,19000,Iowa,Iowa,7.5
